archive,gauge_id,family,draw,status,reason,tau_acf_days,n_curve_points
CAMELS-US,08378500,matched_ar1,76,included,included,27.541649524541665,125
CAMELS-US,08380500,matched_ar1,76,included,included,3.68361336213988,125
CAMELS-US,09034900,matched_ar1,76,included,included,32.45110102268337,125
CAMELS-US,09035800,matched_ar1,76,included,included,58.45012718210917,125
CAMELS-US,09035900,matched_ar1,76,included,included,51.09393879904541,125
CAMELS-US,09047700,matched_ar1,76,included,included,40.753689684688396,125
CAMELS-US,09065500,matched_ar1,76,included,included,17.00039048092065,125
CAMELS-US,09066000,matched_ar1,76,included,included,40.24486551153138,125
CAMELS-US,09066200,matched_ar1,76,included,included,16.08390632094459,125
CAMELS-US,09066300,matched_ar1,76,included,included,55.109456089694284,125
CAMELS-US,09081600,matched_ar1,76,included,included,36.684875448077975,125
CAMELS-US,09107000,matched_ar1,76,included,included,36.11937152642276,125
CAMELS-US,09210500,matched_ar1,76,included,included,60.53189774920722,125
CAMELS-US,09223000,matched_ar1,76,included,included,51.764374439675045,125
CAMELS-US,09306242,matched_ar1,76,included,included,10.09775595970676,125
CAMELS-US,09312600,matched_ar1,76,included,included,104.2223248822957,125
CAMELS-US,09352900,matched_ar1,76,included,included,13.684373984435288,125
CAMELS-US,09378170,matched_ar1,76,included,included,33.13277860504054,125
CAMELS-US,09378630,matched_ar1,76,included,included,25.37963222558255,125
CAMELS-US,09386900,matched_ar1,76,included,included,6.953736966853699,125
CAMELS-US,09404450,matched_ar1,76,included,included,16.393232296520246,125
CAMELS-US,09430500,matched_ar1,76,included,included,2.4336255099013466,125
CAMELS-US,09430600,matched_ar1,76,included,included,1.3764185528695667,125
CAMELS-US,09447800,matched_ar1,76,included,included,1.0292795412765054,125
CAMELS-US,09480000,matched_ar1,76,included,included,1.179724481128924,125
CAMELS-US,09484000,matched_ar1,76,included,included,2.0930772871227674,125
CAMELS-US,09484600,matched_ar1,76,included,included,1.1168985230751363,125
CAMELS-US,09492400,matched_ar1,76,included,included,13.449951008097692,125
CAMELS-US,09494000,matched_ar1,76,included,included,8.00319701880432,125
CAMELS-US,09497800,matched_ar1,76,included,included,1.6506515674248725,125
CAMELS-US,09497980,matched_ar1,76,included,included,1.8596247785023028,125
CAMELS-US,09505200,matched_ar1,76,included,included,1.6694497551394811,125
CAMELS-US,09505350,matched_ar1,76,included,included,1.7147593200695614,125
CAMELS-US,09505800,matched_ar1,76,included,included,1.5839554834377456,125
CAMELS-US,09508300,matched_ar1,76,included,included,1.3537458123989612,125
CAMELS-US,09510200,matched_ar1,76,included,included,2.0297727393293705,125
CAMELS-US,09512280,matched_ar1,76,included,included,1.1823152264735377,125
CAMELS-US,09513780,matched_ar1,76,included,included,1.1570599415068366,125
CAMELS-US,10023000,matched_ar1,76,included,included,86.30482021997207,125
CAMELS-US,10166430,matched_ar1,76,included,included,51.984043054581875,125
CAMELS-US,10172700,matched_ar1,76,included,included,27.733026390094267,125
CAMELS-US,10172800,matched_ar1,76,included,included,36.87882487133545,125
CAMELS-US,10173450,matched_ar1,76,included,included,80.30537239167097,125
CAMELS-US,10205030,matched_ar1,76,included,included,84.34422288353588,125
CAMELS-US,10234500,matched_ar1,76,included,included,51.35824563169288,125
CAMELS-US,10242000,matched_ar1,76,included,included,22.776022249286502,125
CAMELS-US,10244950,matched_ar1,76,included,included,83.4107969643128,125
CAMELS-US,10249300,matched_ar1,76,included,included,65.93862522683565,125
CAMELS-US,10258000,matched_ar1,76,included,included,3.7243981387914955,125
CAMELS-US,10258500,matched_ar1,76,included,included,2.3260584929075425,125
CAMELS-US,10259000,matched_ar1,76,included,included,4.730463150182733,125
CAMELS-US,10259200,matched_ar1,76,included,included,1.618120711129029,125
CAMELS-US,10263500,matched_ar1,76,included,included,5.438592964182543,125
CAMELS-US,10310500,matched_ar1,76,included,included,5.848353642212508,125
CAMELS-US,10316500,matched_ar1,76,included,included,33.28627762599827,125
CAMELS-US,10329500,matched_ar1,76,included,included,6.127884289802675,125
CAMELS-US,10336645,matched_ar1,76,included,included,5.736697249820288,125
CAMELS-US,10336660,matched_ar1,76,included,included,4.2438371489604,125
CAMELS-US,10336740,matched_ar1,76,included,included,32.1814791342219,125
CAMELS-US,10343500,matched_ar1,76,included,included,6.461837907954319,125
CAMELS-US,10348850,matched_ar1,76,included,included,9.652639960799572,125
CAMELS-US,10396000,matched_ar1,76,included,included,6.565979396096757,125
CAMELS-US,11098000,matched_ar1,76,included,included,3.2984472281357746,125
CAMELS-US,11124500,matched_ar1,76,included,included,2.588269052204289,125
CAMELS-US,11141280,matched_ar1,76,included,included,3.104837902375085,125
CAMELS-US,11143000,matched_ar1,76,included,included,7.415667626169453,125
CAMELS-US,11148900,matched_ar1,76,included,included,2.0902800729846467,125
CAMELS-US,11151300,matched_ar1,76,included,included,1.3003115583625957,125
CAMELS-US,11162500,matched_ar1,76,included,included,2.399599985446544,125
CAMELS-US,11176400,matched_ar1,76,included,included,2.545689152030158,125
CAMELS-US,11180500,matched_ar1,76,included,included,2.5244506117020364,125
CAMELS-US,11180960,matched_ar1,76,included,included,1.7473807072681828,125
CAMELS-US,11224500,matched_ar1,76,included,included,1.8747685119642443,125
CAMELS-US,11230500,matched_ar1,76,included,included,20.283367825249528,125
CAMELS-US,11237500,matched_ar1,76,included,included,10.458069660945236,125
CAMELS-US,11253310,matched_ar1,76,included,included,1.6874217206336177,125
CAMELS-US,11264500,matched_ar1,76,included,included,17.711143263540524,125
CAMELS-US,11266500,matched_ar1,76,included,included,14.679991494982145,125
CAMELS-US,11274500,matched_ar1,76,included,included,2.0630149528121184,125
CAMELS-US,11274630,matched_ar1,76,included,included,2.289117630554365,125
CAMELS-US,11284400,matched_ar1,76,included,included,2.083087236119617,125
CAMELS-US,11299600,matched_ar1,76,included,included,1.8105214930054236,125
CAMELS-US,11381500,matched_ar1,76,included,included,3.0111097115540786,125
CAMELS-US,11383500,matched_ar1,76,included,included,4.226176527911712,125
CAMELS-US,11451100,matched_ar1,76,included,included,4.608400185362444,125
CAMELS-US,11468500,matched_ar1,76,included,included,3.4972238003340417,125
CAMELS-US,11473900,matched_ar1,76,included,included,3.8066881176870124,125
CAMELS-US,11475560,matched_ar1,76,included,included,4.579121955856178,125
CAMELS-US,11476600,matched_ar1,76,included,included,6.372358841897083,125
CAMELS-US,11478500,matched_ar1,76,included,included,3.5955963918593996,125
CAMELS-US,11480390,matched_ar1,76,included,included,4.169787858137498,125
CAMELS-US,11481200,matched_ar1,76,included,included,2.339858942630072,125
CAMELS-US,11482500,matched_ar1,76,included,included,5.402099098833073,125
CAMELS-US,11522500,matched_ar1,76,included,included,6.914535580579145,125
CAMELS-US,11523200,matched_ar1,76,included,included,5.6266546929321235,125
CAMELS-US,11528700,matched_ar1,76,included,included,6.763681451313782,125
CAMELS-US,11532500,matched_ar1,76,included,included,2.8946194238614904,125
CAMELS-US,12010000,matched_ar1,76,included,included,3.816406251817039,125
CAMELS-US,12013500,matched_ar1,76,included,included,5.335529530749122,125
CAMELS-US,12020000,matched_ar1,76,included,included,2.074844174716775,125
CAMELS-US,12025000,matched_ar1,76,included,included,5.3461383050472335,125
CAMELS-US,12025700,matched_ar1,76,included,included,3.873613393469595,125
CAMELS-US,12035000,matched_ar1,76,included,included,3.2123835608626177,125
CAMELS-US,12040500,matched_ar1,76,included,included,2.943917533016902,125
CAMELS-US,12041200,matched_ar1,76,included,included,2.817088839088617,125
CAMELS-US,12043000,matched_ar1,76,included,included,2.434461475773804,125
CAMELS-US,12048000,matched_ar1,76,included,included,4.6518996362263705,125
CAMELS-US,12054000,matched_ar1,76,included,included,3.955029396813306,125
CAMELS-US,12056500,matched_ar1,76,included,included,3.025006646920286,125
CAMELS-US,12073500,matched_ar1,76,included,included,2.884860364749268,125
CAMELS-US,12082500,matched_ar1,76,included,included,4.132476542949251,125
CAMELS-US,12092000,matched_ar1,76,included,included,3.5413585345267777,125
CAMELS-US,12095000,matched_ar1,76,included,included,3.564679485199596,125
CAMELS-US,12114500,matched_ar1,76,included,included,4.51093538351884,125
CAMELS-US,12115000,matched_ar1,76,included,included,4.672062369658616,125
CAMELS-US,12115500,matched_ar1,76,included,included,3.0511852726875057,125
CAMELS-US,12117000,matched_ar1,76,included,included,4.536572409187268,125
CAMELS-US,12141300,matched_ar1,76,included,included,2.532730136925226,125
CAMELS-US,12143600,matched_ar1,76,included,included,2.915849455297335,125
CAMELS-US,12144000,matched_ar1,76,included,included,3.778306788205228,125
CAMELS-US,12145500,matched_ar1,76,included,included,3.231331036338796,125
CAMELS-US,12147500,matched_ar1,76,included,included,1.9576351104302483,125
CAMELS-US,12147600,matched_ar1,76,included,included,1.7471959863383415,125
CAMELS-US,12167000,matched_ar1,76,included,included,2.7188135307706913,125
CAMELS-US,12175500,matched_ar1,76,included,included,4.31709147000928,125
CAMELS-US,12178100,matched_ar1,76,included,included,3.1189708783679855,125
CAMELS-US,12186000,matched_ar1,76,included,included,2.645800877324688,125
CAMELS-US,12189500,matched_ar1,76,included,included,3.7501474933145227,125
CAMELS-US,12358500,matched_ar1,76,included,included,19.455466341227662,125
CAMELS-US,12374250,matched_ar1,76,included,included,17.6523485749064,125
CAMELS-US,12375900,matched_ar1,76,included,included,9.316354125656922,125
CAMELS-US,12377150,matched_ar1,76,included,included,6.7095185203340115,125
CAMELS-US,12381400,matched_ar1,76,included,included,44.471109872582524,125
CAMELS-US,12383500,matched_ar1,76,included,included,32.11082090338281,125
CAMELS-US,12388400,matched_ar1,76,included,included,16.819948737669765,125
CAMELS-US,12390700,matched_ar1,76,included,included,21.054507969602298,125
CAMELS-US,12411000,matched_ar1,76,included,included,8.239709529274611,125
CAMELS-US,12414500,matched_ar1,76,included,included,12.459018579064084,125
CAMELS-US,12447390,matched_ar1,76,included,included,19.553645128728604,125
CAMELS-US,12451000,matched_ar1,76,included,included,8.942370041498206,125
CAMELS-US,12488500,matched_ar1,76,included,included,17.03278238371361,125
CAMELS-US,13011500,matched_ar1,76,included,included,22.17958288716134,125
CAMELS-US,13011900,matched_ar1,76,included,included,41.06552071865775,125
CAMELS-US,13018300,matched_ar1,76,included,included,70.58094171536911,125
CAMELS-US,13023000,matched_ar1,76,included,included,45.5485039835263,125
CAMELS-US,13083000,matched_ar1,76,included,included,51.23359004982814,125
CAMELS-US,13161500,matched_ar1,76,included,included,56.350599739213926,125
CAMELS-US,13235000,matched_ar1,76,included,included,37.20847366450931,125
CAMELS-US,13240000,matched_ar1,76,included,included,10.373787327138277,125
CAMELS-US,13310700,matched_ar1,76,included,included,25.276803387728673,125
CAMELS-US,13313000,matched_ar1,76,included,included,27.769987228321547,125
CAMELS-US,13331500,matched_ar1,76,included,included,19.65906444256726,125
CAMELS-US,13337000,matched_ar1,76,included,included,27.421737884942228,125
CAMELS-US,13338500,matched_ar1,76,included,included,20.60586846812728,125
CAMELS-US,13340000,matched_ar1,76,included,included,28.300101403318017,125
CAMELS-US,13340600,matched_ar1,76,included,included,14.96415598944268,125
CAMELS-US,14020000,matched_ar1,76,included,included,5.9115544153833275,125
CAMELS-US,14092750,matched_ar1,76,included,included,5.252017058628926,125
CAMELS-US,14096850,matched_ar1,76,included,included,6.496862785916232,125
CAMELS-US,14137000,matched_ar1,76,included,included,3.6134384832051296,125
CAMELS-US,14138800,matched_ar1,76,included,included,2.784926858801218,125
CAMELS-US,14138870,matched_ar1,76,included,included,3.07307483530403,125
CAMELS-US,14138900,matched_ar1,76,included,included,2.909309092014133,125
CAMELS-US,14139800,matched_ar1,76,included,included,3.2150765425022034,125
CAMELS-US,14141500,matched_ar1,76,included,included,3.297420670338734,125
CAMELS-US,14154500,matched_ar1,76,included,included,3.008587924987394,125
CAMELS-US,14158500,matched_ar1,76,included,included,41.3086248493825,125
CAMELS-US,14158790,matched_ar1,76,included,included,4.506048466482857,125
CAMELS-US,14166500,matched_ar1,76,included,included,5.747367602938793,125
CAMELS-US,14182500,matched_ar1,76,included,included,2.849307228909516,125
CAMELS-US,14185000,matched_ar1,76,included,included,3.4418336324293732,125
CAMELS-US,14185900,matched_ar1,76,included,included,3.571338943002941,125
CAMELS-US,14187000,matched_ar1,76,included,included,4.461892963719234,125
CAMELS-US,14216500,matched_ar1,76,included,included,7.850981162820496,125
CAMELS-US,14222500,matched_ar1,76,included,included,4.075931279141546,125
CAMELS-US,14236200,matched_ar1,76,included,included,4.287955390084156,125
CAMELS-US,14301000,matched_ar1,76,included,included,7.737141003539528,125
CAMELS-US,14303200,matched_ar1,76,included,included,5.020497109660873,125
CAMELS-US,14305500,matched_ar1,76,included,included,4.201799722853991,125
CAMELS-US,14306340,matched_ar1,76,included,included,3.520040994963214,125
CAMELS-US,14306500,matched_ar1,76,included,included,4.702841610683073,125
CAMELS-US,14308990,matched_ar1,76,included,included,4.020464931795293,125
CAMELS-US,14309500,matched_ar1,76,included,included,3.334117214141373,125
CAMELS-US,14316700,matched_ar1,76,included,included,3.221230599470571,125
CAMELS-US,14325000,matched_ar1,76,included,included,3.5853018028109096,125
CAMELS-US,14362250,matched_ar1,76,included,included,5.040726243901984,125
CAMELS-US,14400000,matched_ar1,76,included,included,4.550897439133098,125
CAMELS-US,01013500,matched_ar1,77,included,included,53.70282193952226,125
CAMELS-US,01022500,matched_ar1,77,included,included,8.002086960517268,125
CAMELS-US,01030500,matched_ar1,77,included,included,32.07566666121201,125
CAMELS-US,01031500,matched_ar1,77,included,included,3.679103058751797,125
CAMELS-US,01047000,matched_ar1,77,included,included,3.126111983030157,125
CAMELS-US,01052500,matched_ar1,77,included,included,3.4771450888578603,125
CAMELS-US,01054200,matched_ar1,77,included,included,1.453746587233835,125
CAMELS-US,01055000,matched_ar1,77,included,included,1.7025490434126864,125
CAMELS-US,01057000,matched_ar1,77,included,included,2.7678991654703933,125
CAMELS-US,01073000,matched_ar1,77,included,included,3.1051466354122628,125
CAMELS-US,01078000,matched_ar1,77,included,included,5.842661586217874,125
CAMELS-US,01118300,matched_ar1,77,included,included,2.4015553908405267,125
CAMELS-US,01121000,matched_ar1,77,included,included,1.9738147887529829,125
CAMELS-US,01123000,matched_ar1,77,included,included,2.112826687090733,125
CAMELS-US,01134500,matched_ar1,77,included,included,3.4482416945356587,125
CAMELS-US,01137500,matched_ar1,77,included,included,2.4257577775457344,125
CAMELS-US,01139000,matched_ar1,77,included,included,3.457272124106254,125
CAMELS-US,01139800,matched_ar1,77,included,included,3.196268926729266,125
CAMELS-US,01142500,matched_ar1,77,included,included,3.7476756136260643,125
CAMELS-US,01144000,matched_ar1,77,included,included,3.593108311875229,125
CAMELS-US,01162500,matched_ar1,77,included,included,7.465367100303387,125
CAMELS-US,01169000,matched_ar1,77,included,included,1.9373168610052882,125
CAMELS-US,01170100,matched_ar1,77,included,included,2.3904242552260935,125
CAMELS-US,01181000,matched_ar1,77,included,included,1.564673988077756,125
CAMELS-US,01187300,matched_ar1,77,included,included,1.4797275637308998,125
CAMELS-US,01195100,matched_ar1,77,included,included,1.8421575316378447,125
CAMELS-US,01333000,matched_ar1,77,included,included,3.6308037792197685,125
CAMELS-US,01350000,matched_ar1,77,included,included,1.7029127821672285,125
CAMELS-US,01350080,matched_ar1,77,included,included,2.2776946482894664,125
CAMELS-US,01350140,matched_ar1,77,included,included,2.27368360906398,125
CAMELS-US,01365000,matched_ar1,77,included,included,2.554810947293934,125
CAMELS-US,01411300,matched_ar1,77,included,included,6.780265528984297,125
CAMELS-US,01413500,matched_ar1,77,included,included,2.590626308227834,125
CAMELS-US,01414500,matched_ar1,77,included,included,2.1784122647974846,125
CAMELS-US,01415000,matched_ar1,77,included,included,2.2852376912364076,125
CAMELS-US,01423000,matched_ar1,77,included,included,3.314441460951851,125
CAMELS-US,01434025,matched_ar1,77,included,included,1.9580428006903043,125
CAMELS-US,01435000,matched_ar1,77,included,included,1.4835399235582363,125
CAMELS-US,01439500,matched_ar1,77,included,included,6.603506436411543,125
CAMELS-US,01440000,matched_ar1,77,included,included,2.643114818525514,125
CAMELS-US,01440400,matched_ar1,77,included,included,3.224527515936038,125
CAMELS-US,01451800,matched_ar1,77,included,included,2.78384214599656,125
CAMELS-US,01466500,matched_ar1,77,included,included,6.397332269044348,125
CAMELS-US,01484100,matched_ar1,77,included,included,1.8428843892850677,125
CAMELS-US,01485500,matched_ar1,77,included,included,4.928341716668256,125
CAMELS-US,01486000,matched_ar1,77,included,included,2.0882506775255063,125
CAMELS-US,01487000,matched_ar1,77,included,included,5.1968925062939695,125
CAMELS-US,01491000,matched_ar1,77,included,included,3.727045170695799,125
CAMELS-US,01510000,matched_ar1,77,included,included,3.0506947902567307,125
CAMELS-US,01516500,matched_ar1,77,included,included,1.4487450057893771,125
CAMELS-US,01518862,matched_ar1,77,included,included,2.331394086532078,125
CAMELS-US,01532000,matched_ar1,77,included,included,1.577823661500773,125
CAMELS-US,01539000,matched_ar1,77,included,included,2.025816666615839,125
CAMELS-US,01542810,matched_ar1,77,included,included,2.209487855472785,125
CAMELS-US,01543000,matched_ar1,77,included,included,3.0560064658780957,125
CAMELS-US,01543500,matched_ar1,77,included,included,3.419149685799573,125
CAMELS-US,01544500,matched_ar1,77,included,included,4.362265983329762,125
CAMELS-US,01545600,matched_ar1,77,included,included,5.106881837759526,125
CAMELS-US,01547700,matched_ar1,77,included,included,2.105343697026564,125
CAMELS-US,01548500,matched_ar1,77,included,included,4.272768315509428,125
CAMELS-US,01549500,matched_ar1,77,included,included,2.5284744041002485,125
CAMELS-US,01550000,matched_ar1,77,included,included,2.16468167905307,125
CAMELS-US,01552000,matched_ar1,77,included,included,2.1715979227033033,125
CAMELS-US,01552500,matched_ar1,77,included,included,1.6974979005125341,125
CAMELS-US,01557500,matched_ar1,77,included,included,3.088933517587997,125
CAMELS-US,01567500,matched_ar1,77,included,included,1.5578334307703372,125
CAMELS-US,01568000,matched_ar1,77,included,included,1.940844018843426,125
CAMELS-US,01580000,matched_ar1,77,included,included,1.4371313342295016,125
CAMELS-US,01583500,matched_ar1,77,included,included,1.1076799570677884,125
CAMELS-US,01586610,matched_ar1,77,included,included,1.167051187470515,125
CAMELS-US,01591400,matched_ar1,77,included,included,0.9295492355251104,125
CAMELS-US,01594950,matched_ar1,77,included,included,2.0397343346347094,125
CAMELS-US,01596500,matched_ar1,77,included,included,3.0410277626544695,125
CAMELS-US,01605500,matched_ar1,77,included,included,2.207902689626906,125
CAMELS-US,01606500,matched_ar1,77,included,included,2.0544275780185877,125
CAMELS-US,01613050,matched_ar1,77,included,included,2.163880642158445,125
CAMELS-US,01620500,matched_ar1,77,included,included,2.4740901675720557,125
CAMELS-US,01632000,matched_ar1,77,included,included,1.788012027961426,125
CAMELS-US,01632900,matched_ar1,77,included,included,1.6853937191184731,125
CAMELS-US,01634500,matched_ar1,77,included,included,1.5334625982628913,125
CAMELS-US,01638480,matched_ar1,77,included,included,1.3185835533544878,125
CAMELS-US,01639500,matched_ar1,77,included,included,1.3299369989478862,125
CAMELS-US,01644000,matched_ar1,77,included,included,1.7595193193675598,125
CAMELS-US,01658500,matched_ar1,77,included,included,0.9511062069800408,125
CAMELS-US,01664000,matched_ar1,77,included,included,2.27803652704066,125
CAMELS-US,01666500,matched_ar1,77,included,included,1.5765528132643303,125
CAMELS-US,01667500,matched_ar1,77,included,included,2.343199899868971,125
CAMELS-US,01669000,matched_ar1,77,included,included,3.0190263213070376,125
CAMELS-US,01669520,matched_ar1,77,included,included,7.864107005489129,125
CAMELS-US,02011400,matched_ar1,77,included,included,2.3263137163415912,125
CAMELS-US,02011460,matched_ar1,77,included,included,1.5749835332966597,125
CAMELS-US,02013000,matched_ar1,77,included,included,1.6987191261857084,125
CAMELS-US,02014000,matched_ar1,77,included,included,2.3629127161676444,125
CAMELS-US,02015700,matched_ar1,77,included,included,1.874279560975208,125
CAMELS-US,02016000,matched_ar1,77,included,included,2.607759765274317,125
CAMELS-US,02017500,matched_ar1,77,included,included,2.684751248483432,125
CAMELS-US,02018000,matched_ar1,77,included,included,2.3982594596272575,125
CAMELS-US,02027000,matched_ar1,77,included,included,2.608241742540244,125
CAMELS-US,02027500,matched_ar1,77,included,included,2.3741347104551447,125
CAMELS-US,02028500,matched_ar1,77,included,included,2.613698031059588,125
CAMELS-US,02038850,matched_ar1,77,included,included,0.9834596321151737,125
CAMELS-US,02046000,matched_ar1,77,included,included,2.4052631778969658,125
CAMELS-US,02051000,matched_ar1,77,included,included,0.8832978916713061,125
CAMELS-US,02051500,matched_ar1,77,included,included,3.303964231035086,125
CAMELS-US,02053200,matched_ar1,77,included,included,14.678349712309853,125
CAMELS-US,02053800,matched_ar1,77,included,included,1.9411193191329426,125
CAMELS-US,02055100,matched_ar1,77,included,included,0.8581514807452357,125
CAMELS-US,02056900,matched_ar1,77,included,included,1.775503476317258,125
CAMELS-US,02059500,matched_ar1,77,included,included,1.2155095811699883,125
CAMELS-US,02064000,matched_ar1,77,included,included,1.222977858243722,125
CAMELS-US,02065500,matched_ar1,77,included,included,1.7870433810441193,125
CAMELS-US,02069700,matched_ar1,77,included,included,1.5392675946030017,125
CAMELS-US,02070000,matched_ar1,77,included,included,1.1915653468718133,125
CAMELS-US,02074500,matched_ar1,77,included,included,0.9897242529656665,125
CAMELS-US,02077200,matched_ar1,77,included,included,0.951817076618206,125
CAMELS-US,02081500,matched_ar1,77,included,included,2.086854558708105,125
CAMELS-US,02082950,matched_ar1,77,included,included,4.077273935486835,125
CAMELS-US,02092500,matched_ar1,77,included,included,13.299488328537223,125
CAMELS-US,02096846,matched_ar1,77,included,included,1.0453124889576535,125
CAMELS-US,02102908,matched_ar1,77,included,included,1.5265834236996738,125
CAMELS-US,02108000,matched_ar1,77,included,included,23.970635528396507,125
CAMELS-US,02111180,matched_ar1,77,included,included,1.5148220629679772,125
CAMELS-US,02111500,matched_ar1,77,included,included,1.5906979693968712,125
CAMELS-US,02112120,matched_ar1,77,included,included,1.5867670046785352,125
CAMELS-US,02112360,matched_ar1,77,included,included,1.6272275157846117,125
CAMELS-US,02118500,matched_ar1,77,included,included,1.2745567038639467,125
CAMELS-US,02125000,matched_ar1,77,included,included,1.0000789551169336,125
CAMELS-US,02128000,matched_ar1,77,included,included,1.2114495404883976,125
CAMELS-US,02137727,matched_ar1,77,included,included,1.568903359676465,125
CAMELS-US,02140991,matched_ar1,77,included,included,1.5976974562607889,125
CAMELS-US,02143000,matched_ar1,77,included,included,1.3269262594644484,125
CAMELS-US,02143040,matched_ar1,77,included,included,1.3184692749260718,125
CAMELS-US,02149000,matched_ar1,77,included,included,1.7493927641816596,125
CAMELS-US,02152100,matched_ar1,77,included,included,1.2831618010171142,125
CAMELS-US,02177000,matched_ar1,77,included,included,2.781108604871735,125
CAMELS-US,02178400,matched_ar1,77,included,included,3.5513591137828593,125
CAMELS-US,02193340,matched_ar1,77,included,included,0.941024839933666,125
CAMELS-US,02196000,matched_ar1,77,included,included,2.340704542288113,125
CAMELS-US,02198100,matched_ar1,77,included,included,1.783356647666555,125
CAMELS-US,02202600,matched_ar1,77,included,included,8.381885534675865,125
CAMELS-US,02212600,matched_ar1,77,included,included,1.3303321079293855,125
CAMELS-US,02215100,matched_ar1,77,included,included,3.623288326755044,125
CAMELS-US,02216180,matched_ar1,77,included,included,3.4118334523341454,125
CAMELS-US,02221525,matched_ar1,77,included,included,2.893217940118228,125
CAMELS-US,02231000,matched_ar1,77,included,included,20.550742323270303,125
CAMELS-US,02231342,matched_ar1,77,included,included,10.62132599060894,125
CAMELS-US,02235200,matched_ar1,77,included,included,61.76198179833305,125
CAMELS-US,02245500,matched_ar1,77,included,included,4.016139962844955,125
CAMELS-US,02246000,matched_ar1,77,included,included,4.674195719692479,125
CAMELS-US,02296500,matched_ar1,77,included,included,34.22928420407058,125
CAMELS-US,02297155,matched_ar1,77,included,included,4.184138645522623,125
CAMELS-US,02297310,matched_ar1,77,included,included,15.213723354438038,125
CAMELS-US,02298123,matched_ar1,77,included,included,27.953697265212025,125
CAMELS-US,02298608,matched_ar1,77,included,included,7.537653001468839,125
CAMELS-US,02299950,matched_ar1,77,included,included,2.7936113905388504,125
CAMELS-US,02300700,matched_ar1,77,included,included,2.777003207048337,125
CAMELS-US,02310947,matched_ar1,77,included,included,90.37439586212827,125
CAMELS-US,02312200,matched_ar1,77,included,included,120.89836168324564,125
CAMELS-US,02314500,matched_ar1,77,included,included,79.6176179661835,125
CAMELS-US,02315500,matched_ar1,77,included,included,89.26454476360904,125
CAMELS-US,02324400,matched_ar1,77,included,included,35.76639361562184,125
CAMELS-US,02327100,matched_ar1,77,included,included,7.622712712837145,125
CAMELS-US,02342933,matched_ar1,77,included,included,1.2219716422665095,125
CAMELS-US,02349900,matched_ar1,77,included,included,2.3463909639893665,125
CAMELS-US,02350900,matched_ar1,77,included,included,8.108390113243866,125
CAMELS-US,02361000,matched_ar1,77,included,included,4.559501441924276,125
CAMELS-US,02363000,matched_ar1,77,included,included,5.8910290892648804,125
CAMELS-US,02369800,matched_ar1,77,included,included,2.6321904968289784,125
CAMELS-US,02371500,matched_ar1,77,included,included,12.89012500297033,125
CAMELS-US,02372250,matched_ar1,77,included,included,7.708640447500947,125
CAMELS-US,02374500,matched_ar1,77,included,included,2.871438791158746,125
CAMELS-US,02381600,matched_ar1,77,included,included,1.3477426226937539,125
CAMELS-US,02384540,matched_ar1,77,included,included,1.7223016022900752,125
CAMELS-US,02395120,matched_ar1,77,included,included,1.4680195250458503,125
CAMELS-US,02408540,matched_ar1,77,included,included,1.6180716005648081,125
CAMELS-US,02415000,matched_ar1,77,included,included,1.5371699475780372,125
CAMELS-US,02422500,matched_ar1,77,included,included,1.8178697981647172,125
CAMELS-US,02427250,matched_ar1,77,included,included,2.866432398842435,125
CAMELS-US,02430085,matched_ar1,77,included,included,1.4661052077813053,125
CAMELS-US,02430615,matched_ar1,77,included,included,1.2339757274943997,125
CAMELS-US,02450250,matched_ar1,77,included,included,1.4669656468046361,125
CAMELS-US,02464000,matched_ar1,77,included,included,2.204625563507056,125
CAMELS-US,02464146,matched_ar1,77,included,included,1.3061596306129875,125
CAMELS-US,02464360,matched_ar1,77,included,included,1.6406340247195492,125
CAMELS-US,02465493,matched_ar1,77,included,included,1.8219488115586662,125
CAMELS-US,02469800,matched_ar1,77,included,included,2.642592093063607,125
CAMELS-US,02472000,matched_ar1,77,included,included,6.947853731861463,125
CAMELS-US,02472500,matched_ar1,77,included,included,3.38864167633255,125
CAMELS-US,02479155,matched_ar1,77,included,included,1.3835868840044876,125
CAMELS-US,02479300,matched_ar1,77,included,included,7.818267665217326,125
CAMELS-US,02479560,matched_ar1,77,included,included,12.234722145361676,125
CAMELS-US,02481000,matched_ar1,77,included,included,2.478077294996864,125
CAMELS-US,02481510,matched_ar1,77,included,included,4.242233471193679,125
CAMELS-US,03010655,matched_ar1,77,included,included,5.456796506953052,125
CAMELS-US,03011800,matched_ar1,77,included,included,3.3682011192687478,125
CAMELS-US,03015500,matched_ar1,77,included,included,3.950606508534496,125
CAMELS-US,03021350,matched_ar1,77,included,included,2.1281646875341864,125
CAMELS-US,03026500,matched_ar1,77,included,included,2.3537727616424893,125
CAMELS-US,03028000,matched_ar1,77,included,included,3.2391792650944935,125
CAMELS-US,03049000,matched_ar1,77,included,included,3.16324310021427,125
CAMELS-US,03049800,matched_ar1,77,included,included,1.3959519864449246,125
CAMELS-US,03050000,matched_ar1,77,included,included,1.8486125417747223,125
CAMELS-US,03066000,matched_ar1,77,included,included,3.6743173395308735,125
CAMELS-US,03069500,matched_ar1,77,included,included,2.171708121981722,125
CAMELS-US,03070500,matched_ar1,77,included,included,2.531320496319029,125
CAMELS-US,03076600,matched_ar1,77,included,included,3.506783564004874,125
CAMELS-US,03078000,matched_ar1,77,included,included,2.6134420986633153,125
